
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     2 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
 10.580 I  -0.000e+000   0.000e+000  -5.519e+002  -0.000e+000  -7.673e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.519e+002   0.000e+000   8.883e+002   0.000e+000
 10.600 I  -0.000e+000   0.000e+000  -5.192e+002  -0.000e+000  -7.182e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.192e+002   0.000e+000   8.394e+002   0.000e+000
 10.620 I  -0.000e+000   0.000e+000  -4.859e+002  -0.000e+000  -6.688e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.859e+002   0.000e+000   7.890e+002   0.000e+000
 10.640 I  -0.000e+000   0.000e+000  -4.527e+002  -0.000e+000  -6.203e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.527e+002   0.000e+000   7.378e+002   0.000e+000
 10.660 I  -0.000e+000   0.000e+000  -4.198e+002  -0.000e+000  -5.732e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.198e+002   0.000e+000   6.863e+002   0.000e+000
 10.680 I  -0.000e+000   0.000e+000  -3.868e+002  -0.000e+000  -5.266e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.868e+002   0.000e+000   6.338e+002   0.000e+000
 10.700 I  -0.000e+000   0.000e+000  -3.526e+002  -0.000e+000  -4.782e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.526e+002   0.000e+000   5.794e+002   0.000e+000
 10.720 I  -0.000e+000   0.000e+000  -3.166e+002  -0.000e+000  -4.271e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.166e+002   0.000e+000   5.227e+002   0.000e+000
 10.740 I  -0.000e+000   0.000e+000  -2.794e+002  -0.000e+000  -3.741e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.794e+002   0.000e+000   4.641e+002   0.000e+000
 10.760 I  -0.000e+000   0.000e+000  -2.417e+002  -0.000e+000  -3.206e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.417e+002   0.000e+000   4.046e+002   0.000e+000
 10.780 I  -0.000e+000   0.000e+000  -2.041e+002  -0.000e+000  -2.676e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.041e+002   0.000e+000   3.448e+002   0.000e+000
 10.800 I  -0.000e+000   0.000e+000  -1.662e+002  -0.000e+000  -2.143e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.662e+002   0.000e+000   2.844e+002   0.000e+000
 10.820 I  -0.000e+000   0.000e+000  -1.272e+002  -0.000e+000  -1.590e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.272e+002   0.000e+000   2.226e+002   0.000e+000
 10.840 I  -0.000e+000   0.000e+000  -8.628e+001  -0.000e+000  -1.002e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.628e+001   0.000e+000   1.587e+002   0.000e+000
 10.860 I  -0.000e+000   0.000e+000  -4.327e+001  -0.000e+000  -3.737e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.327e+001   0.000e+000   9.245e+001   0.000e+000
 10.880 I  -0.000e+000   0.000e+000   9.702e-001  -0.000e+000   2.787e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   9.702e-001   0.000e+000   2.496e+001   0.000e+000
 10.900 I  -0.000e+000   0.000e+000   4.504e+001  -0.000e+000   9.288e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   4.504e+001   0.000e+000  -4.224e+001   0.000e+000
 10.920 I  -0.000e+000   0.000e+000   8.755e+001  -0.000e+000   1.550e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.755e+001   0.000e+000  -1.076e+002   0.000e+000
 10.940 I  -0.000e+000   0.000e+000   1.276e+002  -0.000e+000   2.127e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.276e+002   0.000e+000  -1.701e+002   0.000e+000
 10.960 I  -0.000e+000   0.000e+000   1.653e+002  -0.000e+000   2.662e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.653e+002   0.000e+000  -2.298e+002   0.000e+000
 10.980 I  -0.000e+000   0.000e+000   2.014e+002  -0.000e+000   3.167e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.014e+002   0.000e+000  -2.873e+002   0.000e+000
 11.000 I  -0.000e+000   0.000e+000   2.363e+002  -0.000e+000   3.656e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.363e+002   0.000e+000  -3.432e+002   0.000e+000
 11.020 I  -0.000e+000   0.000e+000   2.703e+002  -0.000e+000   4.133e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.703e+002   0.000e+000  -3.976e+002   0.000e+000
 11.040 I  -0.000e+000   0.000e+000   3.027e+002  -0.000e+000   4.583e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.027e+002   0.000e+000  -4.497e+002   0.000e+000
 11.060 I  -0.000e+000   0.000e+000   3.322e+002  -0.000e+000   4.986e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.322e+002   0.000e+000  -4.981e+002   0.000e+000
 11.080 I  -0.000e+000   0.000e+000   3.579e+002  -0.000e+000   5.320e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.579e+002   0.000e+000  -5.418e+002   0.000e+000
 11.100 I  -0.000e+000   0.000e+000   3.789e+002  -0.000e+000   5.570e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.789e+002   0.000e+000  -5.797e+002   0.000e+000
 11.120 I  -0.000e+000   0.000e+000   3.952e+002  -0.000e+000   5.737e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.952e+002   0.000e+000  -6.120e+002   0.000e+000
 11.140 I  -0.000e+000   0.000e+000   4.071e+002  -0.000e+000   5.826e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.071e+002   0.000e+000  -6.387e+002   0.000e+000
 11.160 I  -0.000e+000   0.000e+000   4.149e+002  -0.000e+000   5.844e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.149e+002   0.000e+000  -6.603e+002   0.000e+000
 11.180 I  -0.000e+000   0.000e+000   4.190e+002  -0.000e+000   5.798e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.190e+002   0.000e+000  -6.772e+002   0.000e+000
 11.200 I  -0.000e+000   0.000e+000   4.194e+002  -0.000e+000   5.689e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.194e+002   0.000e+000  -6.894e+002   0.000e+000
 11.220 I  -0.000e+000   0.000e+000   4.155e+002  -0.000e+000   5.503e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.155e+002   0.000e+000  -6.961e+002   0.000e+000
 11.240 I  -0.000e+000   0.000e+000   4.061e+002  -0.000e+000   5.221e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.061e+002   0.000e+000  -6.963e+002   0.000e+000
 11.260 I  -0.000e+000   0.000e+000   3.909e+002  -0.000e+000   4.833e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.909e+002   0.000e+000  -6.894e+002   0.000e+000
 11.280 I  -0.000e+000   0.000e+000   3.702e+002  -0.000e+000   4.346e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.702e+002   0.000e+000  -6.760e+002   0.000e+000
 11.300 I  -0.000e+000   0.000e+000   3.450e+002  -0.000e+000   3.778e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.450e+002   0.000e+000  -6.571e+002   0.000e+000
 11.320 I  -0.000e+000   0.000e+000   3.161e+002  -0.000e+000   3.146e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.161e+002   0.000e+000  -6.336e+002   0.000e+000
 11.340 I  -0.000e+000   0.000e+000   2.844e+002  -0.000e+000   2.468e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.844e+002   0.000e+000  -6.066e+002   0.000e+000
 11.360 I  -0.000e+000   0.000e+000   2.511e+002  -0.000e+000   1.762e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.511e+002   0.000e+000  -5.771e+002   0.000e+000
 11.380 I  -0.000e+000   0.000e+000   2.169e+002  -0.000e+000   1.046e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.169e+002   0.000e+000  -5.462e+002   0.000e+000
 11.400 I  -0.000e+000   0.000e+000   1.829e+002  -0.000e+000   3.369e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.829e+002   0.000e+000  -5.151e+002   0.000e+000
 11.420 I  -0.000e+000   0.000e+000   1.500e+002  -0.000e+000  -3.463e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.500e+002   0.000e+000  -4.846e+002   0.000e+000
 11.440 I  -0.000e+000   0.000e+000   1.191e+002  -0.000e+000  -9.867e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.191e+002   0.000e+000  -4.559e+002   0.000e+000
 11.460 I  -0.000e+000   0.000e+000   9.105e+001  -0.000e+000  -1.567e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.105e+001   0.000e+000  -4.299e+002   0.000e+000
 11.480 I  -0.000e+000   0.000e+000   6.667e+001  -0.000e+000  -2.074e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   6.667e+001   0.000e+000  -4.074e+002   0.000e+000
 11.500 I  -0.000e+000   0.000e+000   4.633e+001  -0.000e+000  -2.499e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.633e+001   0.000e+000  -3.889e+002   0.000e+000
 11.520 I  -0.000e+000   0.000e+000   3.021e+001  -0.000e+000  -2.840e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.021e+001   0.000e+000  -3.747e+002   0.000e+000
 11.540 I  -0.000e+000   0.000e+000   1.852e+001  -0.000e+000  -3.093e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.852e+001   0.000e+000  -3.649e+002   0.000e+000
 11.560 I  -0.000e+000   0.000e+000   1.170e+001  -0.000e+000  -3.249e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.170e+001   0.000e+000  -3.600e+002   0.000e+000
 11.580 I  -0.000e+000   0.000e+000   1.082e+001  -0.000e+000  -3.288e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.082e+001   0.000e+000  -3.612e+002   0.000e+000
 11.600 I  -0.000e+000   0.000e+000   1.643e+001  -0.000e+000  -3.198e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.643e+001   0.000e+000  -3.691e+002   0.000e+000
 11.620 I  -0.000e+000   0.000e+000   2.758e+001  -0.000e+000  -2.998e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.758e+001   0.000e+000  -3.825e+002   0.000e+000
 11.640 I  -0.000e+000   0.000e+000   4.254e+001  -0.000e+000  -2.721e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.254e+001   0.000e+000  -3.997e+002   0.000e+000
 11.660 I  -0.000e+000   0.000e+000   5.955e+001  -0.000e+000  -2.402e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.955e+001   0.000e+000  -4.188e+002   0.000e+000
 11.680 I  -0.000e+000   0.000e+000   7.687e+001  -0.000e+000  -2.073e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.687e+001   0.000e+000  -4.379e+002   0.000e+000
 11.700 I  -0.000e+000   0.000e+000   9.278e+001  -0.000e+000  -1.768e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.278e+001   0.000e+000  -4.552e+002   0.000e+000
 11.720 I  -0.000e+000   0.000e+000   1.060e+002  -0.000e+000  -1.512e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.060e+002   0.000e+000  -4.692e+002   0.000e+000
 11.740 I  -0.000e+000   0.000e+000   1.163e+002  -0.000e+000  -1.309e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.163e+002   0.000e+000  -4.798e+002   0.000e+000
 11.760 I  -0.000e+000   0.000e+000   1.238e+002  -0.000e+000  -1.156e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.238e+002   0.000e+000  -4.870e+002   0.000e+000
 11.780 I  -0.000e+000   0.000e+000   1.284e+002  -0.000e+000  -1.054e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.284e+002   0.000e+000  -4.907e+002   0.000e+000
 11.800 I  -0.000e+000   0.000e+000   1.296e+002  -0.000e+000  -1.015e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.296e+002   0.000e+000  -4.905e+002   0.000e+000
 11.820 I  -0.000e+000   0.000e+000   1.266e+002  -0.000e+000  -1.055e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.266e+002   0.000e+000  -4.853e+002   0.000e+000
 11.840 I  -0.000e+000   0.000e+000   1.188e+002  -0.000e+000  -1.182e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.188e+002   0.000e+000  -4.748e+002   0.000e+000
 11.860 I  -0.000e+000   0.000e+000   1.066e+002  -0.000e+000  -1.392e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.066e+002   0.000e+000  -4.592e+002   0.000e+000
 11.880 I  -0.000e+000   0.000e+000   9.063e+001  -0.000e+000  -1.673e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.063e+001   0.000e+000  -4.392e+002   0.000e+000
 11.900 I  -0.000e+000   0.000e+000   7.147e+001  -0.000e+000  -2.012e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.147e+001   0.000e+000  -4.156e+002   0.000e+000
 11.920 I  -0.000e+000   0.000e+000   4.965e+001  -0.000e+000  -2.399e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.965e+001   0.000e+000  -3.889e+002   0.000e+000
 11.940 I  -0.000e+000   0.000e+000   2.534e+001  -0.000e+000  -2.833e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.534e+001   0.000e+000  -3.594e+002   0.000e+000
 11.960 I  -0.000e+000   0.000e+000  -1.469e+000  -0.000e+000  -3.314e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.469e+000   0.000e+000  -3.270e+002   0.000e+000
 11.980 I  -0.000e+000   0.000e+000  -3.049e+001  -0.000e+000  -3.836e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.049e+001   0.000e+000  -2.921e+002   0.000e+000
 12.000 I  -0.000e+000   0.000e+000  -6.083e+001  -0.000e+000  -4.383e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.083e+001   0.000e+000  -2.558e+002   0.000e+000
 12.020 I  -0.000e+000   0.000e+000  -9.136e+001  -0.000e+000  -4.933e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.136e+001   0.000e+000  -2.193e+002   0.000e+000
 12.040 I  -0.000e+000   0.000e+000  -1.209e+002  -0.000e+000  -5.465e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.209e+002   0.000e+000  -1.837e+002   0.000e+000
 12.060 I  -0.000e+000   0.000e+000  -1.483e+002  -0.000e+000  -5.956e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.483e+002   0.000e+000  -1.506e+002   0.000e+000
 12.080 I  -0.000e+000   0.000e+000  -1.728e+002  -0.000e+000  -6.391e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.728e+002   0.000e+000  -1.206e+002   0.000e+000
 12.100 I  -0.000e+000   0.000e+000  -1.943e+002  -0.000e+000  -6.769e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.943e+002   0.000e+000  -9.392e+001   0.000e+000
 12.120 I  -0.000e+000   0.000e+000  -2.132e+002  -0.000e+000  -7.099e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.132e+002   0.000e+000  -7.017e+001   0.000e+000
 12.140 I  -0.000e+000   0.000e+000  -2.297e+002  -0.000e+000  -7.384e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.297e+002   0.000e+000  -4.918e+001   0.000e+000
 12.160 I  -0.000e+000   0.000e+000  -2.436e+002  -0.000e+000  -7.621e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.436e+002   0.000e+000  -3.115e+001   0.000e+000
 12.180 I  -0.000e+000   0.000e+000  -2.544e+002  -0.000e+000  -7.799e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.544e+002   0.000e+000  -1.670e+001   0.000e+000
 12.200 I  -0.000e+000   0.000e+000  -2.616e+002  -0.000e+000  -7.910e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.616e+002   0.000e+000  -6.315e+000   0.000e+000
 12.220 I  -0.000e+000   0.000e+000  -2.655e+002  -0.000e+000  -7.961e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.655e+002   0.000e+000   4.096e-001   0.000e+000
 12.240 I  -0.000e+000   0.000e+000  -2.666e+002  -0.000e+000  -7.960e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.666e+002   0.000e+000   3.830e+000   0.000e+000
 12.260 I  -0.000e+000   0.000e+000  -2.645e+002  -0.000e+000  -7.898e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.645e+002   0.000e+000   3.588e+000   0.000e+000
 12.280 I  -0.000e+000   0.000e+000  -2.592e+002  -0.000e+000  -7.778e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.592e+002   0.000e+000  -2.875e-001   0.000e+000
 12.300 I  -0.000e+000   0.000e+000  -2.510e+002  -0.000e+000  -7.603e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.510e+002   0.000e+000  -7.461e+000   0.000e+000
 12.320 I  -0.000e+000   0.000e+000  -2.400e+002  -0.000e+000  -7.378e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.400e+002   0.000e+000  -1.777e+001   0.000e+000
 12.340 I  -0.000e+000   0.000e+000  -2.267e+002  -0.000e+000  -7.109e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.267e+002   0.000e+000  -3.079e+001   0.000e+000
 12.360 I  -0.000e+000   0.000e+000  -2.116e+002  -0.000e+000  -6.808e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.116e+002   0.000e+000  -4.585e+001   0.000e+000
 12.380 I  -0.000e+000   0.000e+000  -1.954e+002  -0.000e+000  -6.486e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.954e+002   0.000e+000  -6.228e+001   0.000e+000
 12.400 I  -0.000e+000   0.000e+000  -1.785e+002  -0.000e+000  -6.150e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.785e+002   0.000e+000  -7.963e+001   0.000e+000
 12.420 I  -0.000e+000   0.000e+000  -1.607e+002  -0.000e+000  -5.801e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.607e+002   0.000e+000  -9.794e+001   0.000e+000
 12.440 I  -0.000e+000   0.000e+000  -1.419e+002  -0.000e+000  -5.431e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.419e+002   0.000e+000  -1.175e+002   0.000e+000
 12.460 I  -0.000e+000   0.000e+000  -1.219e+002  -0.000e+000  -5.040e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.219e+002   0.000e+000  -1.382e+002   0.000e+000
 12.480 I  -0.000e+000   0.000e+000  -1.012e+002  -0.000e+000  -4.635e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.012e+002   0.000e+000  -1.597e+002   0.000e+000
 12.500 I  -0.000e+000   0.000e+000  -8.037e+001  -0.000e+000  -4.226e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.037e+001   0.000e+000  -1.814e+002   0.000e+000
 12.520 I  -0.000e+000   0.000e+000  -5.991e+001  -0.000e+000  -3.824e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.991e+001   0.000e+000  -2.027e+002   0.000e+000
 12.540 I  -0.000e+000   0.000e+000  -4.012e+001  -0.000e+000  -3.434e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.012e+001   0.000e+000  -2.231e+002   0.000e+000
 12.560 I  -0.000e+000   0.000e+000  -2.067e+001  -0.000e+000  -3.050e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.067e+001   0.000e+000  -2.430e+002   0.000e+000
 12.580 I  -0.000e+000   0.000e+000  -9.375e-001  -0.000e+000  -2.659e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.375e-001   0.000e+000  -2.631e+002   0.000e+000
 12.600 I  -0.000e+000   0.000e+000   1.969e+001  -0.000e+000  -2.249e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.969e+001   0.000e+000  -2.840e+002   0.000e+000
 12.620 I  -0.000e+000   0.000e+000   4.158e+001  -0.000e+000  -1.813e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.158e+001   0.000e+000  -3.060e+002   0.000e+000
 12.640 I  -0.000e+000   0.000e+000   6.454e+001  -0.000e+000  -1.352e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   6.454e+001   0.000e+000  -3.289e+002   0.000e+000
 12.660 I  -0.000e+000   0.000e+000   8.816e+001  -0.000e+000  -8.770e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   8.816e+001   0.000e+000  -3.522e+002   0.000e+000
 12.680 I  -0.000e+000   0.000e+000   1.120e+002  -0.000e+000  -3.941e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.120e+002   0.000e+000  -3.754e+002   0.000e+000
 12.700 I  -0.000e+000   0.000e+000   1.358e+002  -0.000e+000   9.149e+000  -0.000e+000
        J   0.000e+000  -0.000e+000   1.358e+002   0.000e+000  -3.982e+002   0.000e+000
 12.720 I  -0.000e+000   0.000e+000   1.596e+002  -0.000e+000   5.821e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.596e+002   0.000e+000  -4.207e+002   0.000e+000
 12.740 I  -0.000e+000   0.000e+000   1.838e+002  -0.000e+000   1.083e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.838e+002   0.000e+000  -4.431e+002   0.000e+000
 12.760 I  -0.000e+000   0.000e+000   2.086e+002  -0.000e+000   1.600e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.086e+002   0.000e+000  -4.656e+002   0.000e+000
 12.780 I  -0.000e+000   0.000e+000   2.340e+002  -0.000e+000   2.136e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.340e+002   0.000e+000  -4.885e+002   0.000e+000
 12.800 I  -0.000e+000   0.000e+000   2.604e+002  -0.000e+000   2.695e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.604e+002   0.000e+000  -5.117e+002   0.000e+000
 12.820 I  -0.000e+000   0.000e+000   2.878e+002  -0.000e+000   3.279e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.878e+002   0.000e+000  -5.354e+002   0.000e+000
 12.840 I  -0.000e+000   0.000e+000   3.163e+002  -0.000e+000   3.891e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.163e+002   0.000e+000  -5.597e+002   0.000e+000
 12.860 I  -0.000e+000   0.000e+000   3.456e+002  -0.000e+000   4.526e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.456e+002   0.000e+000  -5.843e+002   0.000e+000
 12.880 I  -0.000e+000   0.000e+000   3.750e+002  -0.000e+000   5.168e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.750e+002   0.000e+000  -6.081e+002   0.000e+000
 12.900 I  -0.000e+000   0.000e+000   4.029e+002  -0.000e+000   5.790e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.029e+002   0.000e+000  -6.298e+002   0.000e+000
 12.920 I  -0.000e+000   0.000e+000   4.282e+002  -0.000e+000   6.369e+002  -0.000e+000
