
 ** MIDAS/Civil Time-history Output Data ** 
_____________________________________________


 节点 =     2        位移 时程       单位体系 ..: m, N
----------------------------------- 

  TIME        DX           DY           DZ           RX           RY           RZ 
 17.420   4.433e-002   0.000e+000   0.000e+000   0.000e+000   2.203e-002   0.000e+000
 17.440   4.507e-002   0.000e+000   0.000e+000   0.000e+000   2.240e-002   0.000e+000
 17.460   4.564e-002   0.000e+000   0.000e+000   0.000e+000   2.268e-002   0.000e+000
 17.480   4.610e-002   0.000e+000   0.000e+000   0.000e+000   2.291e-002   0.000e+000
 17.500   4.649e-002   0.000e+000   0.000e+000   0.000e+000   2.310e-002   0.000e+000
 17.520   4.686e-002   0.000e+000   0.000e+000   0.000e+000   2.329e-002   0.000e+000
 17.540   4.725e-002   0.000e+000   0.000e+000   0.000e+000   2.349e-002   0.000e+000
 17.560   4.767e-002   0.000e+000   0.000e+000   0.000e+000   2.369e-002   0.000e+000
 17.580   4.810e-002   0.000e+000   0.000e+000   0.000e+000   2.391e-002   0.000e+000
 17.600   4.852e-002   0.000e+000   0.000e+000   0.000e+000   2.412e-002   0.000e+000
 17.620   4.893e-002   0.000e+000   0.000e+000   0.000e+000   2.432e-002   0.000e+000
 17.640   4.930e-002   0.000e+000   0.000e+000   0.000e+000   2.450e-002   0.000e+000
 17.660   4.964e-002   0.000e+000   0.000e+000   0.000e+000   2.467e-002   0.000e+000
 17.680   4.993e-002   0.000e+000   0.000e+000   0.000e+000   2.482e-002   0.000e+000
 17.700   5.016e-002   0.000e+000   0.000e+000   0.000e+000   2.493e-002   0.000e+000
 17.720   5.034e-002   0.000e+000   0.000e+000   0.000e+000   2.502e-002   0.000e+000
 17.740   5.049e-002   0.000e+000   0.000e+000   0.000e+000   2.509e-002   0.000e+000
 17.760   5.063e-002   0.000e+000   0.000e+000   0.000e+000   2.517e-002   0.000e+000
 17.780   5.080e-002   0.000e+000   0.000e+000   0.000e+000   2.525e-002   0.000e+000
 17.800   5.097e-002   0.000e+000   0.000e+000   0.000e+000   2.533e-002   0.000e+000
 17.820   5.111e-002   0.000e+000   0.000e+000   0.000e+000   2.540e-002   0.000e+000
 17.840   5.122e-002   0.000e+000   0.000e+000   0.000e+000   2.545e-002   0.000e+000
 17.860   5.129e-002   0.000e+000   0.000e+000   0.000e+000   2.549e-002   0.000e+000
 17.880   5.137e-002   0.000e+000   0.000e+000   0.000e+000   2.553e-002   0.000e+000
 17.900   5.149e-002   0.000e+000   0.000e+000   0.000e+000   2.559e-002   0.000e+000
 17.920   5.166e-002   0.000e+000   0.000e+000   0.000e+000   2.568e-002   0.000e+000
 17.940   5.185e-002   0.000e+000   0.000e+000   0.000e+000   2.577e-002   0.000e+000
 17.960   5.202e-002   0.000e+000   0.000e+000   0.000e+000   2.585e-002   0.000e+000
 17.980   5.214e-002   0.000e+000   0.000e+000   0.000e+000   2.592e-002   0.000e+000
 18.000   5.226e-002   0.000e+000   0.000e+000   0.000e+000   2.598e-002   0.000e+000
 18.020   5.243e-002   0.000e+000   0.000e+000   0.000e+000   2.606e-002   0.000e+000
 18.040   5.268e-002   0.000e+000   0.000e+000   0.000e+000   2.618e-002   0.000e+000
 18.060   5.300e-002   0.000e+000   0.000e+000   0.000e+000   2.634e-002   0.000e+000
 18.080   5.337e-002   0.000e+000   0.000e+000   0.000e+000   2.652e-002   0.000e+000
 18.100   5.374e-002   0.000e+000   0.000e+000   0.000e+000   2.671e-002   0.000e+000
 18.120   5.411e-002   0.000e+000   0.000e+000   0.000e+000   2.690e-002   0.000e+000
 18.140   5.448e-002   0.000e+000   0.000e+000   0.000e+000   2.708e-002   0.000e+000
 18.160   5.484e-002   0.000e+000   0.000e+000   0.000e+000   2.726e-002   0.000e+000
 18.180   5.517e-002   0.000e+000   0.000e+000   0.000e+000   2.742e-002   0.000e+000
 18.200   5.548e-002   0.000e+000   0.000e+000   0.000e+000   2.758e-002   0.000e+000
 18.220   5.576e-002   0.000e+000   0.000e+000   0.000e+000   2.772e-002   0.000e+000
 18.240   5.600e-002   0.000e+000   0.000e+000   0.000e+000   2.783e-002   0.000e+000
 18.260   5.620e-002   0.000e+000   0.000e+000   0.000e+000   2.793e-002   0.000e+000
 18.280   5.634e-002   0.000e+000   0.000e+000   0.000e+000   2.800e-002   0.000e+000
 18.300   5.642e-002   0.000e+000   0.000e+000   0.000e+000   2.804e-002   0.000e+000
 18.320   5.642e-002   0.000e+000   0.000e+000   0.000e+000   2.804e-002   0.000e+000
 18.340   5.634e-002   0.000e+000   0.000e+000   0.000e+000   2.800e-002   0.000e+000
 18.360   5.617e-002   0.000e+000   0.000e+000   0.000e+000   2.792e-002   0.000e+000
 18.380   5.589e-002   0.000e+000   0.000e+000   0.000e+000   2.778e-002   0.000e+000
 18.400   5.549e-002   0.000e+000   0.000e+000   0.000e+000   2.758e-002   0.000e+000
 18.420   5.497e-002   0.000e+000   0.000e+000   0.000e+000   2.732e-002   0.000e+000
 18.440   5.434e-002   0.000e+000   0.000e+000   0.000e+000   2.701e-002   0.000e+000
 18.460   5.365e-002   0.000e+000   0.000e+000   0.000e+000   2.666e-002   0.000e+000
 18.480   5.293e-002   0.000e+000   0.000e+000   0.000e+000   2.631e-002   0.000e+000
 18.500   5.221e-002   0.000e+000   0.000e+000   0.000e+000   2.595e-002   0.000e+000
 18.520   5.152e-002   0.000e+000   0.000e+000   0.000e+000   2.561e-002   0.000e+000
 18.540   5.085e-002   0.000e+000   0.000e+000   0.000e+000   2.527e-002   0.000e+000
 18.560   5.016e-002   0.000e+000   0.000e+000   0.000e+000   2.493e-002   0.000e+000
 18.580   4.946e-002   0.000e+000   0.000e+000   0.000e+000   2.458e-002   0.000e+000
 18.600   4.879e-002   0.000e+000   0.000e+000   0.000e+000   2.425e-002   0.000e+000
 18.620   4.823e-002   0.000e+000   0.000e+000   0.000e+000   2.397e-002   0.000e+000
 18.640   4.781e-002   0.000e+000   0.000e+000   0.000e+000   2.376e-002   0.000e+000
 18.660   4.752e-002   0.000e+000   0.000e+000   0.000e+000   2.362e-002   0.000e+000
 18.680   4.731e-002   0.000e+000   0.000e+000   0.000e+000   2.352e-002   0.000e+000
 18.700   4.713e-002   0.000e+000   0.000e+000   0.000e+000   2.342e-002   0.000e+000
 18.720   4.691e-002   0.000e+000   0.000e+000   0.000e+000   2.332e-002   0.000e+000
 18.740   4.662e-002   0.000e+000   0.000e+000   0.000e+000   2.317e-002   0.000e+000
 18.760   4.622e-002   0.000e+000   0.000e+000   0.000e+000   2.297e-002   0.000e+000
 18.780   4.572e-002   0.000e+000   0.000e+000   0.000e+000   2.273e-002   0.000e+000
 18.800   4.518e-002   0.000e+000   0.000e+000   0.000e+000   2.246e-002   0.000e+000
 18.820   4.463e-002   0.000e+000   0.000e+000   0.000e+000   2.218e-002   0.000e+000
 18.840   4.410e-002   0.000e+000   0.000e+000   0.000e+000   2.192e-002   0.000e+000
 18.860   4.365e-002   0.000e+000   0.000e+000   0.000e+000   2.169e-002   0.000e+000
 18.880   4.330e-002   0.000e+000   0.000e+000   0.000e+000   2.152e-002   0.000e+000
 18.900   4.308e-002   0.000e+000   0.000e+000   0.000e+000   2.141e-002   0.000e+000
 18.920   4.295e-002   0.000e+000   0.000e+000   0.000e+000   2.135e-002   0.000e+000
 18.940   4.284e-002   0.000e+000   0.000e+000   0.000e+000   2.129e-002   0.000e+000
 18.960   4.270e-002   0.000e+000   0.000e+000   0.000e+000   2.122e-002   0.000e+000
 18.980   4.251e-002   0.000e+000   0.000e+000   0.000e+000   2.113e-002   0.000e+000
 19.000   4.229e-002   0.000e+000   0.000e+000   0.000e+000   2.102e-002   0.000e+000
 19.020   4.199e-002   0.000e+000   0.000e+000   0.000e+000   2.087e-002   0.000e+000
 19.040   4.161e-002   0.000e+000   0.000e+000   0.000e+000   2.068e-002   0.000e+000
 19.060   4.115e-002   0.000e+000   0.000e+000   0.000e+000   2.045e-002   0.000e+000
 19.080   4.065e-002   0.000e+000   0.000e+000   0.000e+000   2.020e-002   0.000e+000
 19.100   4.016e-002   0.000e+000   0.000e+000   0.000e+000   1.996e-002   0.000e+000
 19.120   3.971e-002   0.000e+000   0.000e+000   0.000e+000   1.974e-002   0.000e+000
 19.140   3.935e-002   0.000e+000   0.000e+000   0.000e+000   1.956e-002   0.000e+000
 19.160   3.907e-002   0.000e+000   0.000e+000   0.000e+000   1.942e-002   0.000e+000
 19.180   3.886e-002   0.000e+000   0.000e+000   0.000e+000   1.931e-002   0.000e+000
 19.200   3.873e-002   0.000e+000   0.000e+000   0.000e+000   1.925e-002   0.000e+000
 19.220   3.868e-002   0.000e+000   0.000e+000   0.000e+000   1.923e-002   0.000e+000
 19.240   3.870e-002   0.000e+000   0.000e+000   0.000e+000   1.923e-002   0.000e+000
 19.260   3.872e-002   0.000e+000   0.000e+000   0.000e+000   1.924e-002   0.000e+000
 19.280   3.867e-002   0.000e+000   0.000e+000   0.000e+000   1.922e-002   0.000e+000
 19.300   3.850e-002   0.000e+000   0.000e+000   0.000e+000   1.914e-002   0.000e+000
 19.320   3.823e-002   0.000e+000   0.000e+000   0.000e+000   1.900e-002   0.000e+000
 19.340   3.788e-002   0.000e+000   0.000e+000   0.000e+000   1.883e-002   0.000e+000
 19.360   3.749e-002   0.000e+000   0.000e+000   0.000e+000   1.863e-002   0.000e+000
 19.380   3.710e-002   0.000e+000   0.000e+000   0.000e+000   1.844e-002   0.000e+000
 19.400   3.673e-002   0.000e+000   0.000e+000   0.000e+000   1.826e-002   0.000e+000
 19.420   3.643e-002   0.000e+000   0.000e+000   0.000e+000   1.811e-002   0.000e+000
 19.440   3.620e-002   0.000e+000   0.000e+000   0.000e+000   1.799e-002   0.000e+000
 19.460   3.599e-002   0.000e+000   0.000e+000   0.000e+000   1.789e-002   0.000e+000
 19.480   3.574e-002   0.000e+000   0.000e+000   0.000e+000   1.776e-002   0.000e+000
 19.500   3.537e-002   0.000e+000   0.000e+000   0.000e+000   1.758e-002   0.000e+000
 19.520   3.484e-002   0.000e+000   0.000e+000   0.000e+000   1.731e-002   0.000e+000
 19.540   3.416e-002   0.000e+000   0.000e+000   0.000e+000   1.698e-002   0.000e+000
 19.560   3.338e-002   0.000e+000   0.000e+000   0.000e+000   1.659e-002   0.000e+000
 19.580   3.253e-002   0.000e+000   0.000e+000   0.000e+000   1.617e-002   0.000e+000
 19.600   3.166e-002   0.000e+000   0.000e+000   0.000e+000   1.574e-002   0.000e+000
 19.620   3.081e-002   0.000e+000   0.000e+000   0.000e+000   1.532e-002   0.000e+000
 19.640   3.002e-002   0.000e+000   0.000e+000   0.000e+000   1.492e-002   0.000e+000
 19.660   2.933e-002   0.000e+000   0.000e+000   0.000e+000   1.458e-002   0.000e+000
 19.680   2.874e-002   0.000e+000   0.000e+000   0.000e+000   1.428e-002   0.000e+000
 19.700   2.827e-002   0.000e+000   0.000e+000   0.000e+000   1.405e-002   0.000e+000
 19.720   2.791e-002   0.000e+000   0.000e+000   0.000e+000   1.387e-002   0.000e+000
 19.740   2.769e-002   0.000e+000   0.000e+000   0.000e+000   1.376e-002   0.000e+000
 19.760   2.760e-002   0.000e+000   0.000e+000   0.000e+000   1.372e-002   0.000e+000
 19.780   2.763e-002   0.000e+000   0.000e+000   0.000e+000   1.373e-002   0.000e+000
 19.800   2.777e-002   0.000e+000   0.000e+000   0.000e+000   1.380e-002   0.000e+000
 19.820   2.798e-002   0.000e+000   0.000e+000   0.000e+000   1.391e-002   0.000e+000
 19.840   2.823e-002   0.000e+000   0.000e+000   0.000e+000   1.403e-002   0.000e+000
 19.860   2.850e-002   0.000e+000   0.000e+000   0.000e+000   1.416e-002   0.000e+000
 19.880   2.875e-002   0.000e+000   0.000e+000   0.000e+000   1.429e-002   0.000e+000
 19.900   2.900e-002   0.000e+000   0.000e+000   0.000e+000   1.441e-002   0.000e+000
 19.920   2.926e-002   0.000e+000   0.000e+000   0.000e+000   1.454e-002   0.000e+000
 19.940   2.955e-002   0.000e+000   0.000e+000   0.000e+000   1.468e-002   0.000e+000
 19.960   2.986e-002   0.000e+000   0.000e+000   0.000e+000   1.484e-002   0.000e+000
 19.980   3.016e-002   0.000e+000   0.000e+000   0.000e+000   1.499e-002   0.000e+000
 20.000   3.041e-002   0.000e+000   0.000e+000   0.000e+000   1.511e-002   0.000e+000
 20.020   3.053e-002   0.000e+000   0.000e+000   0.000e+000   1.517e-002   0.000e+000
 20.040   3.048e-002   0.000e+000   0.000e+000   0.000e+000   1.515e-002   0.000e+000
 20.060   3.023e-002   0.000e+000   0.000e+000   0.000e+000   1.503e-002   0.000e+000
 20.080   2.978e-002   0.000e+000   0.000e+000   0.000e+000   1.480e-002   0.000e+000
 20.100   2.917e-002   0.000e+000   0.000e+000   0.000e+000   1.450e-002   0.000e+000
 20.120   2.842e-002   0.000e+000   0.000e+000   0.000e+000   1.412e-002   0.000e+000
 20.140   2.756e-002   0.000e+000   0.000e+000   0.000e+000   1.370e-002   0.000e+000
 20.160   2.664e-002   0.000e+000   0.000e+000   0.000e+000   1.324e-002   0.000e+000
 20.180   2.567e-002   0.000e+000   0.000e+000   0.000e+000   1.276e-002   0.000e+000
 20.200   2.470e-002   0.000e+000   0.000e+000   0.000e+000   1.228e-002   0.000e+000
 20.220   2.376e-002   0.000e+000   0.000e+000   0.000e+000   1.181e-002   0.000e+000
 20.240   2.289e-002   0.000e+000   0.000e+000   0.000e+000   1.138e-002   0.000e+000
 20.260   2.212e-002   0.000e+000   0.000e+000   0.000e+000   1.099e-002   0.000e+000
 20.280   2.146e-002   0.000e+000   0.000e+000   0.000e+000   1.066e-002   0.000e+000
 20.300   2.088e-002   0.000e+000   0.000e+000   0.000e+000   1.038e-002   0.000e+000
 20.320   2.032e-002   0.000e+000   0.000e+000   0.000e+000   1.010e-002   0.000e+000
 20.340   1.974e-002   0.000e+000   0.000e+000   0.000e+000   9.813e-003   0.000e+000
 20.360   1.908e-002   0.000e+000   0.000e+000   0.000e+000   9.485e-003   0.000e+000
 20.380   1.829e-002   0.000e+000   0.000e+000   0.000e+000   9.089e-003   0.000e+000
 20.400   1.733e-002   0.000e+000   0.000e+000   0.000e+000   8.613e-003   0.000e+000
 20.420   1.624e-002   0.000e+000   0.000e+000   0.000e+000   8.071e-003   0.000e+000
 20.440   1.506e-002   0.000e+000   0.000e+000   0.000e+000   7.487e-003   0.000e+000
 20.460   1.386e-002   0.000e+000   0.000e+000   0.000e+000   6.890e-003   0.000e+000
 20.480   1.269e-002   0.000e+000   0.000e+000   0.000e+000   6.305e-003   0.000e+000
 20.500   1.159e-002   0.000e+000   0.000e+000   0.000e+000   5.760e-003   0.000e+000
 20.520   1.059e-002   0.000e+000   0.000e+000   0.000e+000   5.265e-003   0.000e+000
 20.540   9.665e-003   0.000e+000   0.000e+000   0.000e+000   4.804e-003   0.000e+000
 20.560   8.741e-003   0.000e+000   0.000e+000   0.000e+000   4.345e-003   0.000e+000
 20.580   7.757e-003   0.000e+000   0.000e+000   0.000e+000   3.855e-003   0.000e+000
 20.600   6.648e-003   0.000e+000   0.000e+000   0.000e+000   3.304e-003   0.000e+000
 20.620   5.380e-003   0.000e+000   0.000e+000   0.000e+000   2.674e-003   0.000e+000
 20.640   3.976e-003   0.000e+000   0.000e+000   0.000e+000   1.976e-003   0.000e+000
 20.660   2.486e-003   0.000e+000   0.000e+000   0.000e+000   1.236e-003   0.000e+000
 20.680   9.628e-004   0.000e+000   0.000e+000   0.000e+000   4.785e-004   0.000e+000
 20.700  -5.426e-004   0.000e+000   0.000e+000   0.000e+000  -2.697e-004   0.000e+000
 20.720  -1.979e-003   0.000e+000   0.000e+000   0.000e+000  -9.835e-004   0.000e+000
 20.740  -3.294e-003   0.000e+000   0.000e+000   0.000e+000  -1.637e-003   0.000e+000
 20.760  -4.438e-003   0.000e+000   0.000e+000   0.000e+000  -2.206e-003   0.000e+000
 20.780  -5.359e-003   0.000e+000   0.000e+000   0.000e+000  -2.663e-003   0.000e+000
 20.800  -6.042e-003   0.000e+000   0.000e+000   0.000e+000  -3.003e-003   0.000e+000
 20.820  -6.546e-003   0.000e+000   0.000e+000   0.000e+000  -3.253e-003   0.000e+000
 20.840  -6.965e-003   0.000e+000   0.000e+000   0.000e+000  -3.462e-003   0.000e+000
 20.860  -7.395e-003   0.000e+000   0.000e+000   0.000e+000  -3.675e-003   0.000e+000
 20.880  -7.930e-003   0.000e+000   0.000e+000   0.000e+000  -3.941e-003   0.000e+000
 20.900  -8.631e-003   0.000e+000   0.000e+000   0.000e+000  -4.290e-003   0.000e+000
 20.920  -9.497e-003   0.000e+000   0.000e+000   0.000e+000  -4.720e-003   0.000e+000
 20.940  -1.049e-002   0.000e+000   0.000e+000   0.000e+000  -5.214e-003   0.000e+000
 20.960  -1.158e-002   0.000e+000   0.000e+000   0.000e+000  -5.758e-003   0.000e+000
 20.980  -1.277e-002   0.000e+000   0.000e+000   0.000e+000  -6.345e-003   0.000e+000
 21.000  -1.403e-002   0.000e+000   0.000e+000   0.000e+000  -6.972e-003   0.000e+000
 21.020  -1.535e-002   0.000e+000   0.000e+000   0.000e+000  -7.629e-003   0.000e+000
 21.040  -1.668e-002   0.000e+000   0.000e+000   0.000e+000  -8.290e-003   0.000e+000
 21.060  -1.798e-002   0.000e+000   0.000e+000   0.000e+000  -8.936e-003   0.000e+000
 21.080  -1.927e-002   0.000e+000   0.000e+000   0.000e+000  -9.577e-003   0.000e+000
 21.100  -2.059e-002   0.000e+000   0.000e+000   0.000e+000  -1.023e-002   0.000e+000
 21.120  -2.200e-002   0.000e+000   0.000e+000   0.000e+000  -1.093e-002   0.000e+000
 21.140  -2.353e-002   0.000e+000   0.000e+000   0.000e+000  -1.170e-002   0.000e+000
 21.160  -2.523e-002   0.000e+000   0.000e+000   0.000e+000  -1.254e-002   0.000e+000
 21.180  -2.706e-002   0.000e+000   0.000e+000   0.000e+000  -1.345e-002   0.000e+000
 21.200  -2.898e-002   0.000e+000   0.000e+000   0.000e+000  -1.440e-002   0.000e+000
 21.220  -3.097e-002   0.000e+000   0.000e+000   0.000e+000  -1.539e-002   0.000e+000
 21.240  -3.297e-002   0.000e+000   0.000e+000   0.000e+000  -1.639e-002   0.000e+000
 21.260  -3.495e-002   0.000e+000   0.000e+000   0.000e+000  -1.737e-002   0.000e+000
 21.280  -3.688e-002   0.000e+000   0.000e+000   0.000e+000  -1.833e-002   0.000e+000
 21.300  -3.872e-002   0.000e+000   0.000e+000   0.000e+000  -1.925e-002   0.000e+000
 21.320  -4.047e-002   0.000e+000   0.000e+000   0.000e+000  -2.011e-002   0.000e+000
 21.340  -4.210e-002   0.000e+000   0.000e+000   0.000e+000  -2.092e-002   0.000e+000
 21.360  -4.359e-002   0.000e+000   0.000e+000   0.000e+000  -2.166e-002   0.000e+000
 21.380  -4.494e-002   0.000e+000   0.000e+000   0.000e+000  -2.234e-002   0.000e+000
 21.400  -4.620e-002   0.000e+000   0.000e+000   0.000e+000  -2.296e-002   0.000e+000
 21.420  -4.738e-002   0.000e+000   0.000e+000   0.000e+000  -2.355e-002   0.000e+000
 21.440  -4.852e-002   0.000e+000   0.000e+000   0.000e+000  -2.411e-002   0.000e+000
 21.460  -4.961e-002   0.000e+000   0.000e+000   0.000e+000  -2.465e-002   0.000e+000
 21.480  -5.065e-002   0.000e+000   0.000e+000   0.000e+000  -2.517e-002   0.000e+000
 21.500  -5.166e-002   0.000e+000   0.000e+000   0.000e+000  -2.568e-002   0.000e+000
 21.520  -5.268e-002   0.000e+000   0.000e+000   0.000e+000  -2.618e-002   0.000e+000
 21.540  -5.369e-002   0.000e+000   0.000e+000   0.000e+000  -2.669e-002   0.000e+000
 21.560  -5.470e-002   0.000e+000   0.000e+000   0.000e+000  -2.719e-002   0.000e+000
 21.580  -5.568e-002   0.000e+000   0.000e+000   0.000e+000  -2.767e-002   0.000e+000
 21.600  -5.659e-002   0.000e+000   0.000e+000   0.000e+000  -2.813e-002   0.000e+000
 21.620  -5.741e-002   0.000e+000   0.000e+000   0.000e+000  -2.853e-002   0.000e+000
 21.640  -5.813e-002   0.000e+000   0.000e+000   0.000e+000  -2.889e-002   0.000e+000
 21.660  -5.874e-002   0.000e+000   0.000e+000   0.000e+000  -2.920e-002   0.000e+000
 21.680  -5.927e-002   0.000e+000   0.000e+000   0.000e+000  -2.946e-002   0.000e+000
 21.700  -5.971e-002   0.000e+000   0.000e+000   0.000e+000  -2.968e-002   0.000e+000
 21.720  -6.006e-002   0.000e+000   0.000e+000   0.000e+000  -2.985e-002   0.000e+000
 21.740  -6.031e-002   0.000e+000   0.000e+000   0.000e+000  -2.997e-002   0.000e+000
 21.760  -6.042e-002   0.000e+000   0.000e+000   0.000e+000  -3.003e-002   0.000e+000
 21.780  -6.040e-002   0.000e+000   0.000e+000   0.000e+000  -3.002e-002   0.000e+000
 21.800  -6.022e-002   0.000e+000   0.000e+000   0.000e+000  -2.993e-002   0.000e+000
 21.820  -5.991e-002   0.000e+000   0.000e+000   0.000e+000  -2.978e-002   0.000e+000
 21.840  -5.961e-002   0.000e+000   0.000e+000   0.000e+000  -2.963e-002   0.000e+000
 21.860  -5.945e-002   0.000e+000   0.000e+000   0.000e+000  -2.955e-002   0.000e+000
 21.880  -5.946e-002   0.000e+000   0.000e+000   0.000e+000  -2.955e-002   0.000e+000
 21.900  -5.962e-002   0.000e+000   0.000e+000   0.000e+000  -2.963e-002   0.000e+000
 21.920  -5.990e-002   0.000e+000   0.000e+000   0.000e+000  -2.977e-002   0.000e+000
 21.940  -6.027e-002   0.000e+000   0.000e+000   0.000e+000  -2.996e-002   0.000e+000
 21.960  -6.074e-002   0.000e+000   0.000e+000   0.000e+000  -3.019e-002   0.000e+000
 21.980  -6.131e-002   0.000e+000   0.000e+000   0.000e+000  -3.047e-002   0.000e+000
 22.000  -6.196e-002   0.000e+000   0.000e+000   0.000e+000  -3.080e-002   0.000e+000
 22.020  -6.265e-002   0.000e+000   0.000e+000   0.000e+000  -3.114e-002   0.000e+000
 22.040  -6.333e-002   0.000e+000   0.000e+000   0.000e+000  -3.148e-002   0.000e+000
 22.060  -6.395e-002   0.000e+000   0.000e+000   0.000e+000  -3.178e-002   0.000e+000
 22.080  -6.444e-002   0.000e+000   0.000e+000   0.000e+000  -3.203e-002   0.000e+000
 22.100  -6.480e-002   0.000e+000   0.000e+000   0.000e+000  -3.221e-002   0.000e+000
 22.120  -6.506e-002   0.000e+000   0.000e+000   0.000e+000  -3.234e-002   0.000e+000
 22.140  -6.527e-002   0.000e+000   0.000e+000   0.000e+000  -3.244e-002   0.000e+000
 22.160  -6.551e-002   0.000e+000   0.000e+000   0.000e+000  -3.256e-002   0.000e+000
 22.180  -6.583e-002   0.000e+000   0.000e+000   0.000e+000  -3.272e-002   0.000e+000
 22.200  -6.628e-002   0.000e+000   0.000e+000   0.000e+000  -3.294e-002   0.000e+000
 22.220  -6.685e-002   0.000e+000   0.000e+000   0.000e+000  -3.323e-002   0.000e+000
 22.240  -6.750e-002   0.000e+000   0.000e+000   0.000e+000  -3.355e-002   0.000e+000
 22.260  -6.820e-002   0.000e+000   0.000e+000   0.000e+000  -3.390e-002   0.000e+000
 22.280  -6.892e-002   0.000e+000   0.000e+000   0.000e+000  -3.426e-002   0.000e+000
 22.300  -6.964e-002   0.000e+000   0.000e+000   0.000e+000  -3.461e-002   0.000e+000
 22.320  -7.036e-002   0.000e+000   0.000e+000   0.000e+000  -3.497e-002   0.000e+000
 22.340  -7.108e-002   0.000e+000   0.000e+000   0.000e+000  -3.533e-002   0.000e+000
 22.360  -7.183e-002   0.000e+000   0.000e+000   0.000e+000  -3.570e-002   0.000e+000
 22.380  -7.261e-002   0.000e+000   0.000e+000   0.000e+000  -3.609e-002   0.000e+000
 22.400  -7.341e-002   0.000e+000   0.000e+000   0.000e+000  -3.649e-002   0.000e+000
 22.420  -7.423e-002   0.000e+000   0.000e+000   0.000e+000  -3.689e-002   0.000e+000
 22.440  -7.505e-002   0.000e+000   0.000e+000   0.000e+000  -3.730e-002   0.000e+000
 22.460  -7.588e-002   0.000e+000   0.000e+000   0.000e+000  -3.771e-002   0.000e+000
 22.480  -7.669e-002   0.000e+000   0.000e+000   0.000e+000  -3.811e-002   0.000e+000
 22.500  -7.749e-002   0.000e+000   0.000e+000   0.000e+000  -3.851e-002   0.000e+000
 22.520  -7.827e-002   0.000e+000   0.000e+000   0.000e+000  -3.890e-002   0.000e+000
 22.540  -7.901e-002   0.000e+000   0.000e+000   0.000e+000  -3.927e-002   0.000e+000
 22.560  -7.969e-002   0.000e+000   0.000e+000   0.000e+000  -3.961e-002   0.000e+000
 22.580  -8.025e-002   0.000e+000   0.000e+000   0.000e+000  -3.989e-002   0.000e+000
 22.600  -8.067e-002   0.000e+000   0.000e+000   0.000e+000  -4.009e-002   0.000e+000
 22.620  -8.092e-002   0.000e+000   0.000e+000   0.000e+000  -4.022e-002   0.000e+000
 22.640  -8.099e-002   0.000e+000   0.000e+000   0.000e+000  -4.026e-002   0.000e+000
 22.660  -8.098e-002   0.000e+000   0.000e+000   0.000e+000  -4.025e-002   0.000e+000
 22.680  -8.101e-002   0.000e+000   0.000e+000   0.000e+000  -4.026e-002   0.000e+000
 22.700  -8.116e-002   0.000e+000   0.000e+000   0.000e+000  -4.034e-002   0.000e+000
 22.720  -8.143e-002   0.000e+000   0.000e+000   0.000e+000  -4.047e-002   0.000e+000
 22.740  -8.182e-002   0.000e+000   0.000e+000   0.000e+000  -4.066e-002   0.000e+000
 22.760  -8.229e-002   0.000e+000   0.000e+000   0.000e+000  -4.090e-002   0.000e+000
 22.780  -8.283e-002   0.000e+000   0.000e+000   0.000e+000  -4.117e-002   0.000e+000
 22.800  -8.346e-002   0.000e+000   0.000e+000   0.000e+000  -4.148e-002   0.000e+000
 22.820  -8.415e-002   0.000e+000   0.000e+000   0.000e+000  -4.182e-002   0.000e+000
 22.840  -8.488e-002   0.000e+000   0.000e+000   0.000e+000  -4.219e-002   0.000e+000
 22.860  -8.562e-002   0.000e+000   0.000e+000   0.000e+000  -4.256e-002   0.000e+000
 22.880  -8.634e-002   0.000e+000   0.000e+000   0.000e+000  -4.291e-002   0.000e+000
 22.900  -8.701e-002   0.000e+000   0.000e+000   0.000e+000  -4.325e-002   0.000e+000
 22.920  -8.760e-002   0.000e+000   0.000e+000   0.000e+000  -4.354e-002   0.000e+000
 22.940  -8.808e-002   0.000e+000   0.000e+000   0.000e+000  -4.378e-002   0.000e+000
 22.960  -8.847e-002   0.000e+000   0.000e+000   0.000e+000  -4.397e-002   0.000e+000
 22.980  -8.879e-002   0.000e+000   0.000e+000   0.000e+000  -4.413e-002   0.000e+000
 23.000  -8.903e-002   0.000e+000   0.000e+000   0.000e+000  -4.425e-002   0.000e+000
 23.020  -8.920e-002   0.000e+000   0.000e+000   0.000e+000  -4.433e-002   0.000e+000
 23.040  -8.927e-002   0.000e+000   0.000e+000   0.000e+000  -4.437e-002   0.000e+000
 23.060  -8.926e-002   0.000e+000   0.000e+000   0.000e+000  -4.436e-002   0.000e+000
 23.080  -8.916e-002   0.000e+000   0.000e+000   0.000e+000  -4.431e-002   0.000e+000
 23.100  -8.901e-002   0.000e+000   0.000e+000   0.000e+000  -4.424e-002   0.000e+000
 23.120  -8.887e-002   0.000e+000   0.000e+000   0.000e+000  -4.417e-002   0.000e+000
 23.140  -8.877e-002   0.000e+000   0.000e+000   0.000e+000  -4.412e-002   0.000e+000
 23.160  -8.872e-002   0.000e+000   0.000e+000   0.000e+000  -4.410e-002   0.000e+000
 23.180  -8.872e-002   0.000e+000   0.000e+000   0.000e+000  -4.410e-002   0.000e+000
 23.200  -8.876e-002   0.000e+000   0.000e+000   0.000e+000  -4.412e-002   0.000e+000
