
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     1 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
        J   0.000e+000  -0.000e+000  -2.949e+002   0.000e+000   3.923e+002   0.000e+000
 25.820 I  -0.000e+000   0.000e+000  -3.012e+002  -0.000e+000  -5.035e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.012e+002   0.000e+000   4.002e+002   0.000e+000
 25.840 I  -0.000e+000   0.000e+000  -3.096e+002  -0.000e+000  -5.180e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.096e+002   0.000e+000   4.108e+002   0.000e+000
 25.860 I  -0.000e+000   0.000e+000  -3.198e+002  -0.000e+000  -5.353e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.198e+002   0.000e+000   4.239e+002   0.000e+000
 25.880 I  -0.000e+000   0.000e+000  -3.305e+002  -0.000e+000  -5.538e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.305e+002   0.000e+000   4.378e+002   0.000e+000
 25.900 I  -0.000e+000   0.000e+000  -3.407e+002  -0.000e+000  -5.715e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.407e+002   0.000e+000   4.507e+002   0.000e+000
 25.920 I  -0.000e+000   0.000e+000  -3.492e+002  -0.000e+000  -5.867e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.492e+002   0.000e+000   4.610e+002   0.000e+000
 25.940 I  -0.000e+000   0.000e+000  -3.548e+002  -0.000e+000  -5.974e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.548e+002   0.000e+000   4.669e+002   0.000e+000
 25.960 I  -0.000e+000   0.000e+000  -3.573e+002  -0.000e+000  -6.034e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.573e+002   0.000e+000   4.684e+002   0.000e+000
 25.980 I  -0.000e+000   0.000e+000  -3.584e+002  -0.000e+000  -6.075e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.584e+002   0.000e+000   4.677e+002   0.000e+000
 26.000 I  -0.000e+000   0.000e+000  -3.608e+002  -0.000e+000  -6.137e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.608e+002   0.000e+000   4.688e+002   0.000e+000
 26.020 I  -0.000e+000   0.000e+000  -3.663e+002  -0.000e+000  -6.248e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.663e+002   0.000e+000   4.742e+002   0.000e+000
 26.040 I  -0.000e+000   0.000e+000  -3.748e+002  -0.000e+000  -6.407e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.748e+002   0.000e+000   4.837e+002   0.000e+000
 26.060 I  -0.000e+000   0.000e+000  -3.852e+002  -0.000e+000  -6.598e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.852e+002   0.000e+000   4.959e+002   0.000e+000
 26.080 I  -0.000e+000   0.000e+000  -3.967e+002  -0.000e+000  -6.806e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.967e+002   0.000e+000   5.094e+002   0.000e+000
 26.100 I  -0.000e+000   0.000e+000  -4.080e+002  -0.000e+000  -7.014e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.080e+002   0.000e+000   5.227e+002   0.000e+000
 26.120 I  -0.000e+000   0.000e+000  -4.184e+002  -0.000e+000  -7.207e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.184e+002   0.000e+000   5.344e+002   0.000e+000
 26.140 I  -0.000e+000   0.000e+000  -4.267e+002  -0.000e+000  -7.370e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.267e+002   0.000e+000   5.431e+002   0.000e+000
 26.160 I  -0.000e+000   0.000e+000  -4.321e+002  -0.000e+000  -7.488e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.321e+002   0.000e+000   5.474e+002   0.000e+000
 26.180 I  -0.000e+000   0.000e+000  -4.335e+002  -0.000e+000  -7.546e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.335e+002   0.000e+000   5.460e+002   0.000e+000
 26.200 I  -0.000e+000   0.000e+000  -4.301e+002  -0.000e+000  -7.529e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.301e+002   0.000e+000   5.375e+002   0.000e+000
 26.220 I  -0.000e+000   0.000e+000  -4.211e+002  -0.000e+000  -7.425e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.211e+002   0.000e+000   5.207e+002   0.000e+000
 26.240 I  -0.000e+000   0.000e+000  -4.054e+002  -0.000e+000  -7.218e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.054e+002   0.000e+000   4.944e+002   0.000e+000
 26.260 I  -0.000e+000   0.000e+000  -3.829e+002  -0.000e+000  -6.905e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.829e+002   0.000e+000   4.582e+002   0.000e+000
 26.280 I  -0.000e+000   0.000e+000  -3.541e+002  -0.000e+000  -6.494e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.541e+002   0.000e+000   4.130e+002   0.000e+000
 26.300 I  -0.000e+000   0.000e+000  -3.203e+002  -0.000e+000  -6.004e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.203e+002   0.000e+000   3.604e+002   0.000e+000
 26.320 I  -0.000e+000   0.000e+000  -2.825e+002  -0.000e+000  -5.452e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.825e+002   0.000e+000   3.022e+002   0.000e+000
 26.340 I  -0.000e+000   0.000e+000  -2.418e+002  -0.000e+000  -4.854e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.418e+002   0.000e+000   2.399e+002   0.000e+000
 26.360 I  -0.000e+000   0.000e+000  -1.990e+002  -0.000e+000  -4.223e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.990e+002   0.000e+000   1.746e+002   0.000e+000
 26.380 I  -0.000e+000   0.000e+000  -1.548e+002  -0.000e+000  -3.569e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.548e+002   0.000e+000   1.074e+002   0.000e+000
 26.400 I  -0.000e+000   0.000e+000  -1.099e+002  -0.000e+000  -2.902e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.099e+002   0.000e+000   3.937e+001   0.000e+000
 26.420 I  -0.000e+000   0.000e+000  -6.490e+001  -0.000e+000  -2.233e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.490e+001   0.000e+000  -2.862e+001   0.000e+000
 26.440 I  -0.000e+000   0.000e+000  -2.035e+001  -0.000e+000  -1.569e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.035e+001   0.000e+000  -9.581e+001   0.000e+000
 26.460 I  -0.000e+000   0.000e+000   2.336e+001  -0.000e+000  -9.150e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   2.336e+001   0.000e+000  -1.616e+002   0.000e+000
 26.480 I  -0.000e+000   0.000e+000   6.582e+001  -0.000e+000  -2.784e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   6.582e+001   0.000e+000  -2.253e+002   0.000e+000
 26.500 I  -0.000e+000   0.000e+000   1.066e+002  -0.000e+000   3.352e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.066e+002   0.000e+000  -2.864e+002   0.000e+000
 26.520 I  -0.000e+000   0.000e+000   1.454e+002  -0.000e+000   9.199e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.454e+002   0.000e+000  -3.443e+002   0.000e+000
 26.540 I  -0.000e+000   0.000e+000   1.819e+002  -0.000e+000   1.472e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.819e+002   0.000e+000  -3.985e+002   0.000e+000
 26.560 I  -0.000e+000   0.000e+000   2.159e+002  -0.000e+000   1.989e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.159e+002   0.000e+000  -4.488e+002   0.000e+000
 26.580 I  -0.000e+000   0.000e+000   2.475e+002  -0.000e+000   2.471e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.475e+002   0.000e+000  -4.953e+002   0.000e+000
 26.600 I  -0.000e+000   0.000e+000   2.766e+002  -0.000e+000   2.919e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.766e+002   0.000e+000  -5.379e+002   0.000e+000
 26.620 I  -0.000e+000   0.000e+000   3.033e+002  -0.000e+000   3.333e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.033e+002   0.000e+000  -5.766e+002   0.000e+000
 26.640 I  -0.000e+000   0.000e+000   3.274e+002  -0.000e+000   3.711e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.274e+002   0.000e+000  -6.112e+002   0.000e+000
 26.660 I  -0.000e+000   0.000e+000   3.484e+002  -0.000e+000   4.043e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.484e+002   0.000e+000  -6.409e+002   0.000e+000
 26.680 I  -0.000e+000   0.000e+000   3.656e+002  -0.000e+000   4.320e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.656e+002   0.000e+000  -6.647e+002   0.000e+000
 26.700 I  -0.000e+000   0.000e+000   3.782e+002  -0.000e+000   4.531e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.782e+002   0.000e+000  -6.815e+002   0.000e+000
 26.720 I  -0.000e+000   0.000e+000   3.857e+002  -0.000e+000   4.665e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.857e+002   0.000e+000  -6.905e+002   0.000e+000
 26.740 I  -0.000e+000   0.000e+000   3.877e+002  -0.000e+000   4.718e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.877e+002   0.000e+000  -6.913e+002   0.000e+000
 26.760 I  -0.000e+000   0.000e+000   3.846e+002  -0.000e+000   4.695e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.846e+002   0.000e+000  -6.842e+002   0.000e+000
 26.780 I  -0.000e+000   0.000e+000   3.769e+002  -0.000e+000   4.605e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.769e+002   0.000e+000  -6.702e+002   0.000e+000
 26.800 I  -0.000e+000   0.000e+000   3.655e+002  -0.000e+000   4.460e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.655e+002   0.000e+000  -6.504e+002   0.000e+000
 26.820 I  -0.000e+000   0.000e+000   3.509e+002  -0.000e+000   4.270e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.509e+002   0.000e+000  -6.258e+002   0.000e+000
 26.840 I  -0.000e+000   0.000e+000   3.339e+002  -0.000e+000   4.044e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.339e+002   0.000e+000  -5.972e+002   0.000e+000
 26.860 I  -0.000e+000   0.000e+000   3.147e+002  -0.000e+000   3.789e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.147e+002   0.000e+000  -5.652e+002   0.000e+000
 26.880 I  -0.000e+000   0.000e+000   2.939e+002  -0.000e+000   3.511e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.939e+002   0.000e+000  -5.305e+002   0.000e+000
 26.900 I  -0.000e+000   0.000e+000   2.716e+002  -0.000e+000   3.214e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.716e+002   0.000e+000  -4.935e+002   0.000e+000
 26.920 I  -0.000e+000   0.000e+000   2.484e+002  -0.000e+000   2.904e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.484e+002   0.000e+000  -4.548e+002   0.000e+000
 26.940 I  -0.000e+000   0.000e+000   2.243e+002  -0.000e+000   2.583e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.243e+002   0.000e+000  -4.147e+002   0.000e+000
 26.960 I  -0.000e+000   0.000e+000   1.992e+002  -0.000e+000   2.248e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.992e+002   0.000e+000  -3.727e+002   0.000e+000
 26.980 I  -0.000e+000   0.000e+000   1.725e+002  -0.000e+000   1.890e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.725e+002   0.000e+000  -3.284e+002   0.000e+000
 27.000 I  -0.000e+000   0.000e+000   1.439e+002  -0.000e+000   1.504e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.439e+002   0.000e+000  -2.811e+002   0.000e+000
 27.020 I  -0.000e+000   0.000e+000   1.131e+002  -0.000e+000   1.087e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.131e+002   0.000e+000  -2.307e+002   0.000e+000
 27.040 I  -0.000e+000   0.000e+000   8.068e+001  -0.000e+000   6.439e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   8.068e+001   0.000e+000  -1.777e+002   0.000e+000
 27.060 I  -0.000e+000   0.000e+000   4.712e+001  -0.000e+000   1.841e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   4.712e+001   0.000e+000  -1.229e+002   0.000e+000
 27.080 I  -0.000e+000   0.000e+000   1.308e+001  -0.000e+000  -2.827e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.308e+001   0.000e+000  -6.750e+001   0.000e+000
 27.100 I  -0.000e+000   0.000e+000  -2.082e+001  -0.000e+000  -7.470e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.082e+001   0.000e+000  -1.225e+001   0.000e+000
 27.120 I  -0.000e+000   0.000e+000  -5.394e+001  -0.000e+000  -1.199e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.394e+001   0.000e+000   4.188e+001   0.000e+000
 27.140 I  -0.000e+000   0.000e+000  -8.586e+001  -0.000e+000  -1.633e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.586e+001   0.000e+000   9.425e+001   0.000e+000
 27.160 I  -0.000e+000   0.000e+000  -1.165e+002  -0.000e+000  -2.048e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.165e+002   0.000e+000   1.447e+002   0.000e+000
 27.180 I  -0.000e+000   0.000e+000  -1.460e+002  -0.000e+000  -2.445e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.460e+002   0.000e+000   1.934e+002   0.000e+000
 27.200 I  -0.000e+000   0.000e+000  -1.742e+002  -0.000e+000  -2.825e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.742e+002   0.000e+000   2.402e+002   0.000e+000
 27.220 I  -0.000e+000   0.000e+000  -2.009e+002  -0.000e+000  -3.182e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.009e+002   0.000e+000   2.846e+002   0.000e+000
 27.240 I  -0.000e+000   0.000e+000  -2.256e+002  -0.000e+000  -3.508e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.256e+002   0.000e+000   3.259e+002   0.000e+000
 27.260 I  -0.000e+000   0.000e+000  -2.478e+002  -0.000e+000  -3.799e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.478e+002   0.000e+000   3.635e+002   0.000e+000
 27.280 I  -0.000e+000   0.000e+000  -2.676e+002  -0.000e+000  -4.054e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.676e+002   0.000e+000   3.975e+002   0.000e+000
 27.300 I  -0.000e+000   0.000e+000  -2.851e+002  -0.000e+000  -4.275e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.851e+002   0.000e+000   4.279e+002   0.000e+000
 27.320 I  -0.000e+000   0.000e+000  -3.003e+002  -0.000e+000  -4.462e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.003e+002   0.000e+000   4.547e+002   0.000e+000
 27.340 I  -0.000e+000   0.000e+000  -3.129e+002  -0.000e+000  -4.612e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.129e+002   0.000e+000   4.775e+002   0.000e+000
 27.360 I  -0.000e+000   0.000e+000  -3.224e+002  -0.000e+000  -4.717e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.224e+002   0.000e+000   4.956e+002   0.000e+000
 27.380 I  -0.000e+000   0.000e+000  -3.286e+002  -0.000e+000  -4.771e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.286e+002   0.000e+000   5.086e+002   0.000e+000
 27.400 I  -0.000e+000   0.000e+000  -3.309e+002  -0.000e+000  -4.769e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.309e+002   0.000e+000   5.158e+002   0.000e+000
 27.420 I  -0.000e+000   0.000e+000  -3.293e+002  -0.000e+000  -4.709e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.293e+002   0.000e+000   5.170e+002   0.000e+000
 27.440 I  -0.000e+000   0.000e+000  -3.240e+002  -0.000e+000  -4.593e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.240e+002   0.000e+000   5.126e+002   0.000e+000
 27.460 I  -0.000e+000   0.000e+000  -3.153e+002  -0.000e+000  -4.428e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.153e+002   0.000e+000   5.031e+002   0.000e+000
 27.480 I  -0.000e+000   0.000e+000  -3.038e+002  -0.000e+000  -4.222e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.038e+002   0.000e+000   4.892e+002   0.000e+000
 27.500 I  -0.000e+000   0.000e+000  -2.899e+002  -0.000e+000  -3.981e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.899e+002   0.000e+000   4.715e+002   0.000e+000
 27.520 I  -0.000e+000   0.000e+000  -2.741e+002  -0.000e+000  -3.714e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.741e+002   0.000e+000   4.508e+002   0.000e+000
 27.540 I  -0.000e+000   0.000e+000  -2.566e+002  -0.000e+000  -3.423e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.566e+002   0.000e+000   4.275e+002   0.000e+000
 27.560 I  -0.000e+000   0.000e+000  -2.374e+002  -0.000e+000  -3.109e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.374e+002   0.000e+000   4.014e+002   0.000e+000
 27.580 I  -0.000e+000   0.000e+000  -2.163e+002  -0.000e+000  -2.767e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.163e+002   0.000e+000   3.722e+002   0.000e+000
 27.600 I  -0.000e+000   0.000e+000  -1.930e+002  -0.000e+000  -2.393e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.930e+002   0.000e+000   3.397e+002   0.000e+000
 27.620 I  -0.000e+000   0.000e+000  -1.673e+002  -0.000e+000  -1.985e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.673e+002   0.000e+000   3.035e+002   0.000e+000
 27.640 I  -0.000e+000   0.000e+000  -1.392e+002  -0.000e+000  -1.540e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.392e+002   0.000e+000   2.635e+002   0.000e+000
 27.660 I  -0.000e+000   0.000e+000  -1.084e+002  -0.000e+000  -1.056e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.084e+002   0.000e+000   2.195e+002   0.000e+000
 27.680 I  -0.000e+000   0.000e+000  -7.485e+001  -0.000e+000  -5.318e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.485e+001   0.000e+000   1.714e+002   0.000e+000
 27.700 I  -0.000e+000   0.000e+000  -3.869e+001  -0.000e+000   3.238e+000  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.869e+001   0.000e+000   1.193e+002   0.000e+000
 27.720 I  -0.000e+000   0.000e+000  -3.093e-001  -0.000e+000   6.296e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.093e-001   0.000e+000   6.389e+001   0.000e+000
 27.740 I  -0.000e+000   0.000e+000   3.966e+001  -0.000e+000   1.250e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.966e+001   0.000e+000   6.066e+000   0.000e+000
 27.760 I  -0.000e+000   0.000e+000   8.059e+001  -0.000e+000   1.885e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.059e+001   0.000e+000  -5.325e+001   0.000e+000
 27.780 I  -0.000e+000   0.000e+000   1.219e+002  -0.000e+000   2.525e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.219e+002   0.000e+000  -1.131e+002   0.000e+000
 27.800 I  -0.000e+000   0.000e+000   1.628e+002  -0.000e+000   3.158e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.628e+002   0.000e+000  -1.726e+002   0.000e+000
 27.820 I  -0.000e+000   0.000e+000   2.026e+002  -0.000e+000   3.773e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.026e+002   0.000e+000  -2.304e+002   0.000e+000
 27.840 I  -0.000e+000   0.000e+000   2.403e+002  -0.000e+000   4.356e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.403e+002   0.000e+000  -2.853e+002   0.000e+000
 27.860 I  -0.000e+000   0.000e+000   2.756e+002  -0.000e+000   4.901e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.756e+002   0.000e+000  -3.367e+002   0.000e+000
 27.880 I  -0.000e+000   0.000e+000   3.085e+002  -0.000e+000   5.408e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.085e+002   0.000e+000  -3.846e+002   0.000e+000
 27.900 I  -0.000e+000   0.000e+000   3.394e+002  -0.000e+000   5.886e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.394e+002   0.000e+000  -4.297e+002   0.000e+000
 27.920 I  -0.000e+000   0.000e+000   3.689e+002  -0.000e+000   6.342e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.689e+002   0.000e+000  -4.726e+002   0.000e+000
 27.940 I  -0.000e+000   0.000e+000   3.975e+002  -0.000e+000   6.784e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.975e+002   0.000e+000  -5.141e+002   0.000e+000
 27.960 I  -0.000e+000   0.000e+000   4.253e+002  -0.000e+000   7.215e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.253e+002   0.000e+000  -5.544e+002   0.000e+000
 27.980 I  -0.000e+000   0.000e+000   4.521e+002  -0.000e+000   7.631e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.521e+002   0.000e+000  -5.931e+002   0.000e+000
 28.000 I  -0.000e+000   0.000e+000   4.772e+002  -0.000e+000   8.022e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.772e+002   0.000e+000  -6.294e+002   0.000e+000
 28.020 I  -0.000e+000   0.000e+000   5.002e+002  -0.000e+000   8.382e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.002e+002   0.000e+000  -6.624e+002   0.000e+000
 28.040 I  -0.000e+000   0.000e+000   5.205e+002  -0.000e+000   8.701e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.205e+002   0.000e+000  -6.914e+002   0.000e+000
 28.060 I  -0.000e+000   0.000e+000   5.376e+002  -0.000e+000   8.971e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.376e+002   0.000e+000  -7.157e+002   0.000e+000
 28.080 I  -0.000e+000   0.000e+000   5.510e+002  -0.000e+000   9.186e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.510e+002   0.000e+000  -7.345e+002   0.000e+000
 28.100 I  -0.000e+000   0.000e+000   5.606e+002  -0.000e+000   9.342e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.606e+002   0.000e+000  -7.475e+002   0.000e+000
 28.120 I  -0.000e+000   0.000e+000   5.666e+002  -0.000e+000   9.444e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.666e+002   0.000e+000  -7.554e+002   0.000e+000
 28.140 I  -0.000e+000   0.000e+000   5.698e+002  -0.000e+000   9.505e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.698e+002   0.000e+000  -7.590e+002   0.000e+000
 28.160 I  -0.000e+000   0.000e+000   5.709e+002  -0.000e+000   9.533e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.709e+002   0.000e+000  -7.594e+002   0.000e+000
 28.180 I  -0.000e+000   0.000e+000   5.705e+002  -0.000e+000   9.540e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.705e+002   0.000e+000  -7.576e+002   0.000e+000
 28.200 I  -0.000e+000   0.000e+000   5.691e+002  -0.000e+000   9.533e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.691e+002   0.000e+000  -7.540e+002   0.000e+000
 28.220 I  -0.000e+000   0.000e+000   5.663e+002  -0.000e+000   9.505e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.663e+002   0.000e+000  -7.483e+002   0.000e+000
 28.240 I  -0.000e+000   0.000e+000   5.615e+002  -0.000e+000   9.448e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.615e+002   0.000e+000  -7.396e+002   0.000e+000
 28.260 I  -0.000e+000   0.000e+000   5.542e+002  -0.000e+000   9.353e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.542e+002   0.000e+000  -7.272e+002   0.000e+000
 28.280 I  -0.000e+000   0.000e+000   5.438e+002  -0.000e+000   9.211e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.438e+002   0.000e+000  -7.101e+002   0.000e+000
 28.300 I  -0.000e+000   0.000e+000   5.299e+002  -0.000e+000   9.017e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.299e+002   0.000e+000  -6.881e+002   0.000e+000
 28.320 I  -0.000e+000   0.000e+000   5.130e+002  -0.000e+000   8.775e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.130e+002   0.000e+000  -6.614e+002   0.000e+000
 28.340 I  -0.000e+000   0.000e+000   4.933e+002  -0.000e+000   8.492e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.933e+002   0.000e+000  -6.308e+002   0.000e+000
 28.360 I  -0.000e+000   0.000e+000   4.715e+002  -0.000e+000   8.176e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.715e+002   0.000e+000  -5.969e+002   0.000e+000
 28.380 I  -0.000e+000   0.000e+000   4.479e+002  -0.000e+000   7.833e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.479e+002   0.000e+000  -5.605e+002   0.000e+000
 28.400 I  -0.000e+000   0.000e+000   4.230e+002  -0.000e+000   7.468e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.230e+002   0.000e+000  -5.221e+002   0.000e+000
 28.420 I  -0.000e+000   0.000e+000   3.968e+002  -0.000e+000   7.086e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.968e+002   0.000e+000  -4.819e+002   0.000e+000
 28.440 I  -0.000e+000   0.000e+000   3.698e+002  -0.000e+000   6.689e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.698e+002   0.000e+000  -4.404e+002   0.000e+000
 28.460 I  -0.000e+000   0.000e+000   3.420e+002  -0.000e+000   6.281e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.420e+002   0.000e+000  -3.980e+002   0.000e+000
 28.480 I  -0.000e+000   0.000e+000   3.140e+002  -0.000e+000   5.869e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.140e+002   0.000e+000  -3.552e+002   0.000e+000
 28.500 I  -0.000e+000   0.000e+000   2.860e+002  -0.000e+000   5.455e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.860e+002   0.000e+000  -3.124e+002   0.000e+000
 28.520 I  -0.000e+000   0.000e+000   2.578e+002  -0.000e+000   5.040e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.578e+002   0.000e+000  -2.695e+002   0.000e+000
 28.540 I  -0.000e+000   0.000e+000   2.295e+002  -0.000e+000   4.620e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.295e+002   0.000e+000  -2.265e+002   0.000e+000
 28.560 I  -0.000e+000   0.000e+000   2.010e+002  -0.000e+000   4.197e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.010e+002   0.000e+000  -1.832e+002   0.000e+000
